customer_id,churn,label_date,split
CUST-03499,Yes,2025-06-01,train
CUST-03500,No,2025-06-01,test
CUST-03501,No,2025-06-01,train
CUST-03502,No,2025-06-01,train
CUST-03503,No,2025-06-01,train
CUST-03504,Yes,2025-06-01,train
CUST-03505,No,2025-06-01,val
CUST-03506,No,2025-06-01,train
CUST-03507,Yes,2025-06-01,train
CUST-03508,No,2025-06-01,val
CUST-03509,No,2025-06-01,train
CUST-03510,Yes,2025-06-01,train
CUST-03511,No,2025-06-01,test
CUST-03512,No,2025-06-01,val
CUST-03513,No,2025-06-01,test
CUST-03514,Yes,2025-06-01,test
CUST-03515,Yes,2025-06-01,test
CUST-03516,No,2025-06-01,val
CUST-03517,Yes,2025-06-01,train
CUST-03518,No,2025-06-01,train
CUST-03519,No,2025-06-01,train
CUST-03520,No,2025-06-01,val
CUST-03521,No,2025-06-01,train
CUST-03522,Yes,2025-06-01,test
CUST-03523,Yes,2025-06-01,train
CUST-03524,No,2025-06-01,train
CUST-03525,No,2025-06-01,train
CUST-03526,No,2025-06-01,train
CUST-03527,No,2025-06-01,train
CUST-03528,No,2025-06-01,train
CUST-03529,No,2025-06-01,val
CUST-03530,No,2025-06-01,train
CUST-03531,No,2025-06-01,train
CUST-03532,No,2025-06-01,train
CUST-03533,Yes,2025-06-01,train
CUST-03534,Yes,2025-06-01,train
CUST-03535,No,2025-06-01,val
CUST-03536,No,2025-06-01,val
CUST-03537,No,2025-06-01,train
CUST-03538,Yes,2025-06-01,train
CUST-03539,No,2025-06-01,train
CUST-03540,No,2025-06-01,train
CUST-03541,Yes,2025-06-01,test
CUST-03542,No,2025-06-01,train
CUST-03543,Yes,2025-06-01,test
CUST-03544,Yes,2025-06-01,train
CUST-03545,Yes,2025-06-01,train
CUST-03546,Yes,2025-06-01,train
CUST-03547,No,2025-06-01,train
CUST-03548,Yes,2025-06-01,test
CUST-03549,No,2025-06-01,train
CUST-03550,No,2025-06-01,test
CUST-03551,No,2025-06-01,test
CUST-03552,No,2025-06-01,train
CUST-03553,No,2025-06-01,train
CUST-03554,Yes,2025-06-01,train
CUST-03555,No,2025-06-01,train
CUST-03556,Yes,2025-06-01,val
CUST-03557,Yes,2025-06-01,train
CUST-03558,Yes,2025-06-01,test
CUST-03559,No,2025-06-01,train
CUST-03560,No,2025-06-01,train
CUST-03561,No,2025-06-01,val
CUST-03562,Yes,2025-06-01,train
CUST-03563,No,2025-06-01,test
CUST-03564,No,2025-06-01,train
CUST-03565,No,2025-06-01,test
CUST-03566,No,2025-06-01,val
CUST-03567,Yes,2025-06-01,test
CUST-03568,Yes,2025-06-01,train
CUST-03569,No,2025-06-01,val
CUST-03570,No,2025-06-01,train
CUST-03571,No,2025-06-01,val
CUST-03572,No,2025-06-01,train
CUST-03573,No,2025-06-01,train
CUST-03574,No,2025-06-01,train
CUST-03575,No,2025-06-01,train
CUST-03576,Yes,2025-06-01,train
CUST-03577,No,2025-06-01,val
CUST-03578,Yes,2025-06-01,train
CUST-03579,No,2025-06-01,val
CUST-03580,No,2025-06-01,train
CUST-03581,No,2025-06-01,val
CUST-03582,No,2025-06-01,val
CUST-03583,No,2025-06-01,train
CUST-03584,No,2025-06-01,val
CUST-03585,Yes,2025-06-01,test
CUST-03586,No,2025-06-01,val
CUST-03587,No,2025-06-01,train
CUST-03588,Yes,2025-06-01,train
CUST-03589,No,2025-06-01,val
CUST-03590,No,2025-06-01,train
CUST-03591,No,2025-06-01,val
CUST-03592,No,2025-06-01,train
CUST-03593,No,2025-06-01,val
CUST-03594,Yes,2025-06-01,train
CUST-03595,Yes,2025-06-01,train
CUST-03596,Yes,2025-06-01,test
CUST-03597,Yes,2025-06-01,test
CUST-03598,No,2025-06-01,test
CUST-03599,No,2025-06-01,test
CUST-03600,Yes,2025-06-01,train
CUST-03601,Yes,2025-06-01,train
CUST-03602,No,2025-06-01,train
CUST-03603,No,2025-06-01,train
CUST-03604,No,2025-06-01,train
CUST-03605,No,2025-06-01,test
CUST-03606,No,2025-06-01,train
CUST-03607,Yes,2025-06-01,train
CUST-03608,Yes,2025-06-01,train
CUST-03609,No,2025-06-01,train
CUST-03610,Yes,2025-06-01,train
CUST-03611,No,2025-06-01,train
CUST-03612,No,2025-06-01,train
CUST-03613,Yes,2025-06-01,train
CUST-03614,No,2025-06-01,test
CUST-03615,No,2025-06-01,train
CUST-03616,No,2025-06-01,train
CUST-03617,No,2025-06-01,train
CUST-03618,Yes,2025-06-01,train
CUST-03619,Yes,2025-06-01,train
CUST-03620,No,2025-06-01,test
CUST-03621,No,2025-06-01,train
CUST-03622,Yes,2025-06-01,train
CUST-03623,No,2025-06-01,train
CUST-03624,Yes,2025-06-01,val
CUST-03625,No,2025-06-01,train
CUST-03626,No,2025-06-01,train
CUST-03627,No,2025-06-01,test
CUST-03628,No,2025-06-01,train
CUST-03629,No,2025-06-01,train
CUST-03630,Yes,2025-06-01,train
CUST-03631,Yes,2025-06-01,train
CUST-03632,No,2025-06-01,test
CUST-03633,Yes,2025-06-01,train
CUST-03634,Yes,2025-06-01,train
CUST-03635,Yes,2025-06-01,train
CUST-03636,Yes,2025-06-01,train
CUST-03637,No,2025-06-01,val
CUST-03638,No,2025-06-01,train
CUST-03639,No,2025-06-01,val
CUST-03640,No,2025-06-01,train
CUST-03641,No,2025-06-01,train
CUST-03642,No,2025-06-01,train
CUST-03643,No,2025-06-01,val
CUST-03644,No,2025-06-01,train
CUST-03645,Yes,2025-06-01,train
CUST-03646,Yes,2025-06-01,val
CUST-03647,Yes,2025-06-01,train
CUST-03648,No,2025-06-01,train
CUST-03649,No,2025-06-01,train
CUST-03650,No,2025-06-01,test
CUST-03651,Yes,2025-06-01,train
CUST-03652,Yes,2025-06-01,train
CUST-03653,No,2025-06-01,train
CUST-03654,No,2025-06-01,train
CUST-03655,Yes,2025-06-01,train
CUST-03656,No,2025-06-01,train
CUST-03657,Yes,2025-06-01,train
CUST-03658,Yes,2025-06-01,train
CUST-03659,No,2025-06-01,test
CUST-03660,No,2025-06-01,train
CUST-03661,No,2025-06-01,train
CUST-03662,No,2025-06-01,test
CUST-03663,No,2025-06-01,test
CUST-03664,No,2025-06-01,train
CUST-03665,No,2025-06-01,train
CUST-03666,No,2025-06-01,train
CUST-03667,Yes,2025-06-01,train
CUST-03668,No,2025-06-01,train
CUST-03669,No,2025-06-01,train
CUST-03670,Yes,2025-06-01,train
CUST-03671,Yes,2025-06-01,train
CUST-03672,No,2025-06-01,train
CUST-03673,No,2025-06-01,train
CUST-03674,Yes,2025-06-01,train
CUST-03675,Yes,2025-06-01,val
CUST-03676,Yes,2025-06-01,test
CUST-03677,No,2025-06-01,train
CUST-03678,No,2025-06-01,train
CUST-03679,No,2025-06-01,train
CUST-03680,No,2025-06-01,train
CUST-03681,No,2025-06-01,val
CUST-03682,Yes,2025-06-01,train
CUST-03683,No,2025-06-01,train
CUST-03684,Yes,2025-06-01,train
CUST-03685,Yes,2025-06-01,train
CUST-03686,Yes,2025-06-01,train
CUST-03687,No,2025-06-01,train
CUST-03688,No,2025-06-01,test
CUST-03689,No,2025-06-01,train
CUST-03690,No,2025-06-01,train
CUST-03691,Yes,2025-06-01,train
CUST-03692,Yes,2025-06-01,train
CUST-03693,No,2025-06-01,train
CUST-03694,No,2025-06-01,train
CUST-03695,Yes,2025-06-01,val
CUST-03696,Yes,2025-06-01,train
CUST-03697,No,2025-06-01,train
CUST-03698,Yes,2025-06-01,train
CUST-03699,Yes,2025-06-01,train
CUST-03700,No,2025-06-01,train
CUST-03701,No,2025-06-01,test
CUST-03702,No,2025-06-01,train
CUST-03703,No,2025-06-01,train
CUST-03704,No,2025-06-01,train
CUST-03705,Yes,2025-06-01,train
CUST-03706,No,2025-06-01,train
CUST-03707,No,2025-06-01,train
CUST-03708,Yes,2025-06-01,train
CUST-03709,Yes,2025-06-01,train
CUST-03710,No,2025-06-01,val
CUST-03711,No,2025-06-01,test
CUST-03712,Yes,2025-06-01,val
CUST-03713,No,2025-06-01,test
CUST-03714,Yes,2025-06-01,val
CUST-03715,No,2025-06-01,test
CUST-03716,Yes,2025-06-01,val
CUST-03717,No,2025-06-01,val
CUST-03718,Yes,2025-06-01,val
CUST-03719,No,2025-06-01,test
CUST-03720,No,2025-06-01,train
CUST-03721,No,2025-06-01,train
CUST-03722,Yes,2025-06-01,train
CUST-03723,No,2025-06-01,test
CUST-03724,No,2025-06-01,train
CUST-03725,No,2025-06-01,val
CUST-03726,No,2025-06-01,val
CUST-03727,No,2025-06-01,test
CUST-03728,No,2025-06-01,train
CUST-03729,No,2025-06-01,val
CUST-03730,No,2025-06-01,val
CUST-03731,Yes,2025-06-01,test
CUST-03732,Yes,2025-06-01,test
CUST-03733,Yes,2025-06-01,train
CUST-03734,Yes,2025-06-01,train
CUST-03735,Yes,2025-06-01,train
CUST-03736,Yes,2025-06-01,test
CUST-03737,No,2025-06-01,train
CUST-03738,Yes,2025-06-01,val
CUST-03739,No,2025-06-01,val
CUST-03740,Yes,2025-06-01,train
CUST-03741,No,2025-06-01,train
CUST-03742,Yes,2025-06-01,train
CUST-03743,Yes,2025-06-01,test
CUST-03744,Yes,2025-06-01,train
CUST-03745,Yes,2025-06-01,train
CUST-03746,No,2025-06-01,val
CUST-03747,Yes,2025-06-01,train
CUST-03748,No,2025-06-01,test
CUST-03749,No,2025-06-01,train
CUST-03750,Yes,2025-06-01,train
CUST-03751,No,2025-06-01,train
CUST-03752,Yes,2025-06-01,train
CUST-03753,No,2025-06-01,train
CUST-03754,Yes,2025-06-01,val
CUST-03755,Yes,2025-06-01,train
CUST-03756,Yes,2025-06-01,train
CUST-03757,Yes,2025-06-01,train
CUST-03758,No,2025-06-01,train
CUST-03759,Yes,2025-06-01,test
CUST-03760,No,2025-06-01,train
CUST-03761,Yes,2025-06-01,test
CUST-03762,No,2025-06-01,train
CUST-03763,No,2025-06-01,train
CUST-03764,No,2025-06-01,train
CUST-03765,No,2025-06-01,train
CUST-03766,No,2025-06-01,val
CUST-03767,No,2025-06-01,train
CUST-03768,Yes,2025-06-01,train
CUST-03769,No,2025-06-01,train
CUST-03770,Yes,2025-06-01,train
CUST-03771,No,2025-06-01,test
CUST-03772,No,2025-06-01,test
CUST-03773,Yes,2025-06-01,train
CUST-03774,No,2025-06-01,val
CUST-03775,No,2025-06-01,val
CUST-03776,No,2025-06-01,train
CUST-03777,No,2025-06-01,val
CUST-03778,No,2025-06-01,train
CUST-03779,Yes,2025-06-01,val
CUST-03780,No,2025-06-01,test
CUST-03781,No,2025-06-01,train
CUST-03782,No,2025-06-01,val
CUST-03783,Yes,2025-06-01,test
CUST-03784,No,2025-06-01,train
CUST-03785,No,2025-06-01,train
CUST-03786,No,2025-06-01,test
CUST-03787,No,2025-06-01,test
CUST-03788,No,2025-06-01,train
CUST-03789,Yes,2025-06-01,train
CUST-03790,No,2025-06-01,train
CUST-03791,No,2025-06-01,train
CUST-03792,No,2025-06-01,train
CUST-03793,No,2025-06-01,train
CUST-03794,No,2025-06-01,train
CUST-03795,No,2025-06-01,train
CUST-03796,Yes,2025-06-01,train
CUST-03797,No,2025-06-01,train
CUST-03798,No,2025-06-01,val
CUST-03799,No,2025-06-01,train
CUST-03800,Yes,2025-06-01,train
CUST-03801,No,2025-06-01,train
CUST-03802,No,2025-06-01,train
CUST-03803,No,2025-06-01,train
CUST-03804,Yes,2025-06-01,train
CUST-03805,No,2025-06-01,train
CUST-03806,No,2025-06-01,train
CUST-03807,Yes,2025-06-01,train
CUST-03808,No,2025-06-01,train
CUST-03809,No,2025-06-01,test
CUST-03810,No,2025-06-01,val
CUST-03811,No,2025-06-01,train
CUST-03812,No,2025-06-01,train
CUST-03813,No,2025-06-01,train
CUST-03814,No,2025-06-01,train
CUST-03815,No,2025-06-01,train
CUST-03816,Yes,2025-06-01,train
CUST-03817,Yes,2025-06-01,train
CUST-03818,No,2025-06-01,train
CUST-03819,No,2025-06-01,train
CUST-03820,No,2025-06-01,val
CUST-03821,Yes,2025-06-01,val
CUST-03822,No,2025-06-01,train
CUST-03823,No,2025-06-01,train
CUST-03824,No,2025-06-01,train
CUST-03825,No,2025-06-01,val
CUST-03826,No,2025-06-01,train
CUST-03827,No,2025-06-01,train
CUST-03828,Yes,2025-06-01,train
CUST-03829,No,2025-06-01,test
CUST-03830,No,2025-06-01,train
CUST-03831,No,2025-06-01,train
CUST-03832,No,2025-06-01,train
CUST-03833,Yes,2025-06-01,train
CUST-03834,No,2025-06-01,train
CUST-03835,Yes,2025-06-01,train
CUST-03836,No,2025-06-01,train
CUST-03837,No,2025-06-01,train
CUST-03838,No,2025-06-01,train
CUST-03839,Yes,2025-06-01,val
CUST-03840,Yes,2025-06-01,train
CUST-03841,Yes,2025-06-01,train
CUST-03842,No,2025-06-01,train
CUST-03843,No,2025-06-01,train
CUST-03844,No,2025-06-01,train
CUST-03845,No,2025-06-01,test
CUST-03846,Yes,2025-06-01,train
CUST-03847,No,2025-06-01,val
CUST-03848,Yes,2025-06-01,val
CUST-03849,No,2025-06-01,train
CUST-03850,Yes,2025-06-01,train
CUST-03851,Yes,2025-06-01,train
CUST-03852,No,2025-06-01,train
CUST-03853,No,2025-06-01,train
CUST-03854,No,2025-06-01,train
CUST-03855,Yes,2025-06-01,train
CUST-03856,No,2025-06-01,train
CUST-03857,Yes,2025-06-01,val
CUST-03858,No,2025-06-01,train
CUST-03859,No,2025-06-01,val
CUST-03860,No,2025-06-01,train
CUST-03861,Yes,2025-06-01,train
CUST-03862,Yes,2025-06-01,train
CUST-03863,Yes,2025-06-01,train
CUST-03864,No,2025-06-01,train
CUST-03865,No,2025-06-01,test
CUST-03866,Yes,2025-06-01,train
CUST-03867,No,2025-06-01,train
CUST-03868,No,2025-06-01,train
CUST-03869,No,2025-06-01,train
CUST-03870,No,2025-06-01,train
CUST-03871,No,2025-06-01,train
CUST-03872,Yes,2025-06-01,train
CUST-03873,No,2025-06-01,train
CUST-03874,Yes,2025-06-01,train
CUST-03875,No,2025-06-01,test
CUST-03876,Yes,2025-06-01,train
CUST-03877,Yes,2025-06-01,train
CUST-03878,No,2025-06-01,test
CUST-03879,Yes,2025-06-01,train
CUST-03880,No,2025-06-01,train
CUST-03881,No,2025-06-01,val
CUST-03882,No,2025-06-01,test
CUST-03883,No,2025-06-01,val
CUST-03884,No,2025-06-01,train
CUST-03885,Yes,2025-06-01,test
CUST-03886,No,2025-06-01,train
CUST-03887,No,2025-06-01,test
CUST-03888,Yes,2025-06-01,val
CUST-03889,Yes,2025-06-01,test
CUST-03890,No,2025-06-01,train
CUST-03891,Yes,2025-06-01,train
CUST-03892,No,2025-06-01,train
CUST-03893,No,2025-06-01,train
CUST-03894,No,2025-06-01,train
CUST-03895,No,2025-06-01,test
CUST-03896,No,2025-06-01,train
CUST-03897,No,2025-06-01,train
CUST-03898,No,2025-06-01,train
CUST-03899,No,2025-06-01,train
CUST-03900,No,2025-06-01,train
CUST-03901,No,2025-06-01,train
CUST-03902,No,2025-06-01,val
CUST-03903,No,2025-06-01,val
CUST-03904,Yes,2025-06-01,train
CUST-03905,No,2025-06-01,train
CUST-03906,No,2025-06-01,train
CUST-03907,No,2025-06-01,val
CUST-03908,No,2025-06-01,test
CUST-03909,No,2025-06-01,train
CUST-03910,Yes,2025-06-01,val
CUST-03911,Yes,2025-06-01,train
CUST-03912,No,2025-06-01,train
CUST-03913,No,2025-06-01,test
CUST-03914,Yes,2025-06-01,train
CUST-03915,Yes,2025-06-01,train
CUST-03916,No,2025-06-01,train
CUST-03917,No,2025-06-01,train
CUST-03918,No,2025-06-01,train
CUST-03919,No,2025-06-01,train
CUST-03920,No,2025-06-01,train
CUST-03921,Yes,2025-06-01,train
CUST-03922,Yes,2025-06-01,test
CUST-03923,Yes,2025-06-01,train
CUST-03924,Yes,2025-06-01,test
CUST-03925,No,2025-06-01,train
CUST-03926,Yes,2025-06-01,train
CUST-03927,Yes,2025-06-01,train
CUST-03928,No,2025-06-01,val
CUST-03929,No,2025-06-01,train
CUST-03930,Yes,2025-06-01,test
CUST-03931,No,2025-06-01,train
CUST-03932,Yes,2025-06-01,train
CUST-03933,Yes,2025-06-01,train
CUST-03934,Yes,2025-06-01,train
CUST-03935,No,2025-06-01,train
CUST-03936,No,2025-06-01,train
CUST-03937,No,2025-06-01,train
CUST-03938,No,2025-06-01,train
CUST-03939,No,2025-06-01,train
CUST-03940,No,2025-06-01,train
CUST-03941,Yes,2025-06-01,train
CUST-03942,No,2025-06-01,train
CUST-03943,No,2025-06-01,train
CUST-03944,Yes,2025-06-01,train
CUST-03945,No,2025-06-01,train
CUST-03946,Yes,2025-06-01,test
CUST-03947,No,2025-06-01,train
CUST-03948,Yes,2025-06-01,train
CUST-03949,No,2025-06-01,test
CUST-03950,Yes,2025-06-01,train
CUST-03951,No,2025-06-01,train
CUST-03952,Yes,2025-06-01,test
CUST-03953,Yes,2025-06-01,test
CUST-03954,No,2025-06-01,val
CUST-03955,Yes,2025-06-01,train
CUST-03956,Yes,2025-06-01,train
CUST-03957,Yes,2025-06-01,test
CUST-03958,No,2025-06-01,test
CUST-03959,No,2025-06-01,train
CUST-03960,Yes,2025-06-01,train
CUST-03961,No,2025-06-01,train
CUST-03962,Yes,2025-06-01,train
CUST-03963,No,2025-06-01,train
CUST-03964,No,2025-06-01,train
CUST-03965,No,2025-06-01,train
CUST-03966,No,2025-06-01,train
CUST-03967,Yes,2025-06-01,train
CUST-03968,No,2025-06-01,train
CUST-03969,No,2025-06-01,train
CUST-03970,Yes,2025-06-01,train
CUST-03971,No,2025-06-01,test
CUST-03972,No,2025-06-01,train
CUST-03973,No,2025-06-01,train
CUST-03974,Yes,2025-06-01,train
CUST-03975,No,2025-06-01,train
CUST-03976,Yes,2025-06-01,train
CUST-03977,No,2025-06-01,train
CUST-03978,Yes,2025-06-01,train
CUST-03979,No,2025-06-01,train
CUST-03980,No,2025-06-01,train
CUST-03981,Yes,2025-06-01,train
CUST-03982,No,2025-06-01,train
CUST-03983,No,2025-06-01,train
CUST-03984,No,2025-06-01,train
CUST-03985,No,2025-06-01,train
CUST-03986,Yes,2025-06-01,train
CUST-03987,No,2025-06-01,train
CUST-03988,Yes,2025-06-01,train
CUST-03989,No,2025-06-01,test
CUST-03990,No,2025-06-01,test
CUST-03991,No,2025-06-01,test
CUST-03992,No,2025-06-01,train
CUST-03993,Yes,2025-06-01,train
CUST-03994,No,2025-06-01,train
CUST-03995,No,2025-06-01,train
CUST-03996,No,2025-06-01,train
CUST-03997,No,2025-06-01,train
CUST-03998,Yes,2025-06-01,train
CUST-03999,No,2025-06-01,train
CUST-04000,Yes,2025-06-01,train
CUST-02001,No,2025-06-01,val
CUST-02002,No,2025-06-01,train
CUST-02003,No,2025-06-01,test
CUST-02004,No,2025-06-01,train
CUST-02005,Yes,2025-06-01,train
CUST-02006,Yes,2025-06-01,test
CUST-02007,No,2025-06-01,train
CUST-02008,No,2025-06-01,train
CUST-02009,Yes,2025-06-01,train
CUST-02010,No,2025-06-01,train
CUST-02011,No,2025-06-01,train
CUST-02012,No,2025-06-01,train
CUST-02013,No,2025-06-01,train
CUST-02014,No,2025-06-01,train
CUST-02015,No,2025-06-01,train
CUST-02016,No,2025-06-01,train
CUST-02017,No,2025-06-01,train
CUST-02018,No,2025-06-01,train
CUST-02019,Yes,2025-06-01,train
CUST-02020,Yes,2025-06-01,train
CUST-02021,No,2025-06-01,train
CUST-02022,No,2025-06-01,train
CUST-02023,Yes,2025-06-01,train
CUST-02024,Yes,2025-06-01,train
CUST-02025,Yes,2025-06-01,train
CUST-02026,No,2025-06-01,train
CUST-02027,No,2025-06-01,val
CUST-02028,Yes,2025-06-01,train
CUST-02029,No,2025-06-01,train
CUST-02030,No,2025-06-01,train
CUST-02031,No,2025-06-01,train
CUST-02032,No,2025-06-01,train
CUST-02033,No,2025-06-01,train
CUST-02034,Yes,2025-06-01,train
CUST-02035,Yes,2025-06-01,train
CUST-02036,Yes,2025-06-01,val
CUST-02037,Yes,2025-06-01,test
CUST-02038,No,2025-06-01,train
CUST-02039,Yes,2025-06-01,train
CUST-02040,No,2025-06-01,val
CUST-02041,Yes,2025-06-01,train
CUST-02042,Yes,2025-06-01,val
CUST-02043,No,2025-06-01,train
CUST-02044,No,2025-06-01,test
CUST-02045,No,2025-06-01,test
CUST-02046,Yes,2025-06-01,train
CUST-02047,No,2025-06-01,train
CUST-02048,No,2025-06-01,train
CUST-02049,Yes,2025-06-01,train
CUST-02050,No,2025-06-01,train
CUST-02051,Yes,2025-06-01,test
CUST-02052,No,2025-06-01,train
CUST-02053,No,2025-06-01,train
CUST-02054,Yes,2025-06-01,val
CUST-02055,Yes,2025-06-01,train
CUST-02056,No,2025-06-01,train
CUST-02057,No,2025-06-01,test
CUST-02058,Yes,2025-06-01,train
CUST-02059,No,2025-06-01,train
CUST-02060,No,2025-06-01,train
CUST-02061,No,2025-06-01,test
CUST-02062,No,2025-06-01,train
CUST-02063,No,2025-06-01,train
CUST-02064,Yes,2025-06-01,train
CUST-02065,No,2025-06-01,train
CUST-02066,No,2025-06-01,test
CUST-02067,No,2025-06-01,train
CUST-02068,No,2025-06-01,test
CUST-02069,Yes,2025-06-01,train
CUST-02070,No,2025-06-01,train
CUST-02071,Yes,2025-06-01,test
CUST-02072,No,2025-06-01,train
CUST-02073,No,2025-06-01,train
CUST-02074,Yes,2025-06-01,test
CUST-02075,No,2025-06-01,train
CUST-02076,Yes,2025-06-01,train
CUST-02077,No,2025-06-01,test
CUST-02078,No,2025-06-01,train
CUST-02079,No,2025-06-01,train
CUST-02080,No,2025-06-01,train
CUST-02081,Yes,2025-06-01,train
CUST-02082,Yes,2025-06-01,train
CUST-02083,No,2025-06-01,train
CUST-02084,No,2025-06-01,train
CUST-02085,No,2025-06-01,train
CUST-02086,Yes,2025-06-01,train
CUST-02087,No,2025-06-01,train
CUST-02088,Yes,2025-06-01,train
CUST-02089,No,2025-06-01,val
CUST-02090,Yes,2025-06-01,train
CUST-02091,Yes,2025-06-01,train
CUST-02092,No,2025-06-01,test
CUST-02093,No,2025-06-01,train
CUST-02094,No,2025-06-01,train
CUST-02095,No,2025-06-01,test
CUST-02096,No,2025-06-01,train
CUST-02097,No,2025-06-01,train
CUST-02098,Yes,2025-06-01,train
CUST-02099,No,2025-06-01,train
CUST-02100,No,2025-06-01,train
CUST-02101,No,2025-06-01,val
CUST-02102,Yes,2025-06-01,train
CUST-02103,No,2025-06-01,val
CUST-02104,No,2025-06-01,test
CUST-02105,No,2025-06-01,train
CUST-02106,No,2025-06-01,val
CUST-02107,No,2025-06-01,val
CUST-02108,No,2025-06-01,test
CUST-02109,Yes,2025-06-01,train
CUST-02110,No,2025-06-01,train
CUST-02111,Yes,2025-06-01,train
CUST-02112,No,2025-06-01,train
CUST-02113,Yes,2025-06-01,train
CUST-02114,No,2025-06-01,train
CUST-02115,Yes,2025-06-01,train
CUST-02116,Yes,2025-06-01,test
CUST-02117,No,2025-06-01,train
CUST-02118,No,2025-06-01,train
CUST-02119,Yes,2025-06-01,train
CUST-02120,No,2025-06-01,train
CUST-02121,No,2025-06-01,train
CUST-02122,Yes,2025-06-01,train
CUST-02123,No,2025-06-01,train
CUST-02124,No,2025-06-01,train
CUST-02125,No,2025-06-01,train
CUST-02126,No,2025-06-01,train
CUST-02127,No,2025-06-01,train
CUST-02128,No,2025-06-01,train
CUST-02129,No,2025-06-01,train
CUST-02130,Yes,2025-06-01,train
CUST-02131,Yes,2025-06-01,train
CUST-02132,Yes,2025-06-01,val
CUST-02133,No,2025-06-01,test
CUST-02134,No,2025-06-01,test
CUST-02135,No,2025-06-01,train
CUST-02136,No,2025-06-01,train
CUST-02137,No,2025-06-01,train
CUST-02138,Yes,2025-06-01,val
CUST-02139,No,2025-06-01,val
CUST-02140,Yes,2025-06-01,val
CUST-02141,No,2025-06-01,test
CUST-02142,Yes,2025-06-01,train
CUST-02143,Yes,2025-06-01,val
CUST-02144,No,2025-06-01,val
CUST-02145,No,2025-06-01,train
CUST-02146,No,2025-06-01,test
CUST-02147,No,2025-06-01,train
CUST-02148,No,2025-06-01,test
CUST-02149,Yes,2025-06-01,val
CUST-02150,No,2025-06-01,train
CUST-02151,No,2025-06-01,train
CUST-02152,No,2025-06-01,train
CUST-02153,No,2025-06-01,val
CUST-02154,Yes,2025-06-01,val
CUST-02155,No,2025-06-01,train
CUST-02156,No,2025-06-01,test
CUST-02157,Yes,2025-06-01,train
CUST-02158,No,2025-06-01,train
CUST-02159,Yes,2025-06-01,train
CUST-02160,Yes,2025-06-01,train
CUST-02161,No,2025-06-01,train
CUST-02162,Yes,2025-06-01,train
CUST-02163,Yes,2025-06-01,train
CUST-02164,No,2025-06-01,train
CUST-02165,Yes,2025-06-01,test
CUST-02166,No,2025-06-01,train
CUST-02167,No,2025-06-01,test
CUST-02168,No,2025-06-01,train
CUST-02169,Yes,2025-06-01,train
CUST-02170,Yes,2025-06-01,train
CUST-02171,No,2025-06-01,train
CUST-02172,No,2025-06-01,train
CUST-02173,Yes,2025-06-01,train
CUST-02174,Yes,2025-06-01,train
CUST-02175,No,2025-06-01,train
CUST-02176,Yes,2025-06-01,train
CUST-02177,No,2025-06-01,train
CUST-02178,No,2025-06-01,val
CUST-02179,No,2025-06-01,train
CUST-02180,Yes,2025-06-01,test
CUST-02181,No,2025-06-01,val
CUST-02182,Yes,2025-06-01,test
CUST-02183,No,2025-06-01,val
CUST-02184,No,2025-06-01,train
CUST-02185,No,2025-06-01,train
CUST-02186,No,2025-06-01,train
CUST-02187,No,2025-06-01,val
CUST-02188,No,2025-06-01,train
CUST-02189,Yes,2025-06-01,train
CUST-02190,Yes,2025-06-01,test
CUST-02191,No,2025-06-01,train
CUST-02192,No,2025-06-01,train
CUST-02193,No,2025-06-01,val
CUST-02194,Yes,2025-06-01,train
CUST-02195,No,2025-06-01,train
CUST-02196,No,2025-06-01,val
CUST-02197,Yes,2025-06-01,train
CUST-02198,Yes,2025-06-01,train
CUST-02199,Yes,2025-06-01,train
CUST-02200,No,2025-06-01,train
CUST-02201,No,2025-06-01,train
CUST-02202,No,2025-06-01,test
CUST-02203,Yes,2025-06-01,test
CUST-02204,No,2025-06-01,train
CUST-02205,No,2025-06-01,train
CUST-02206,No,2025-06-01,train
CUST-02207,Yes,2025-06-01,val
CUST-02208,Yes,2025-06-01,train
CUST-02209,No,2025-06-01,train
CUST-02210,No,2025-06-01,train
CUST-02211,No,2025-06-01,test
CUST-02212,No,2025-06-01,train
CUST-02213,Yes,2025-06-01,test
CUST-02214,No,2025-06-01,train
CUST-02215,No,2025-06-01,test
CUST-02216,Yes,2025-06-01,train
CUST-02217,No,2025-06-01,train
CUST-02218,No,2025-06-01,test
CUST-02219,No,2025-06-01,test
CUST-02220,Yes,2025-06-01,train
CUST-02221,No,2025-06-01,train
CUST-02222,Yes,2025-06-01,train
CUST-02223,No,2025-06-01,train
CUST-02224,No,2025-06-01,train
CUST-02225,No,2025-06-01,test
CUST-02226,No,2025-06-01,train
CUST-02227,Yes,2025-06-01,val
CUST-02228,Yes,2025-06-01,train
CUST-02229,Yes,2025-06-01,train
CUST-02230,No,2025-06-01,train
CUST-02231,No,2025-06-01,train
CUST-02232,No,2025-06-01,train
CUST-02233,No,2025-06-01,train
CUST-02234,No,2025-06-01,test
CUST-02235,No,2025-06-01,val
CUST-02236,Yes,2025-06-01,test
CUST-02237,No,2025-06-01,train
CUST-02238,No,2025-06-01,train
CUST-02239,Yes,2025-06-01,train
CUST-02240,No,2025-06-01,train
CUST-02241,No,2025-06-01,train
CUST-02242,No,2025-06-01,train
CUST-02243,No,2025-06-01,train
CUST-02244,No,2025-06-01,train
CUST-02245,Yes,2025-06-01,train
CUST-02246,No,2025-06-01,train
